,subject_ids,Img1,Img2,Img3,round,CamNum,SD_card,choice
9010,37822274,18_18_DEG_000925.JPG,18_18_DEG_000926.JPG,18_18_DEG_000927.JPG,NA,NA,NA,NOTHINGHERE
9011,37822275,21_40_WF_0940.JPG,21_40_WF_0941.JPG,21_40_WF_0942.JPG,NA,NA,NA,NOTHINGHERE
9012,37822276,18_18_DEG_000928.JPG,18_18_DEG_000929.JPG,18_18_DEG_000930.JPG,NA,NA,NA,NOTHINGHERE
9013,37822278,21_40_WF_0943.JPG,21_40_WF_0944.JPG,21_40_WF_0945.JPG,NA,NA,NA,NOTHINGHERE
9014,37822280,03_05_SH_000211.JPG,03_05_SH_000212.JPG,03_05_SH_000213.JPG,NA,NA,NA,COTTONTAILRABBIT
9015,37822281,28_08_DEG_1078.JPG,28_08_DEG_1079.JPG,28_08_DEG_1080.JPG,NA,NA,NA,OTHERSMALLMAMMAL
9016,37822283,31_03_WHIP_0799.JPG,31_03_WHIP_0800.JPG,31_03_WHIP_0801.JPG,NA,NA,NA,OTHERSMALLMAMMAL
9017,37822284,28_08_DEG_1081.JPG,28_08_DEG_1082.JPG,28_08_DEG_1083.JPG,NA,NA,NA,DEERWHITETAILED
9018,37822285,28_08_DEG_1084.JPG,28_08_DEG_1085.JPG,28_08_DEG_1086.JPG,NA,NA,NA,DEERWHITETAILED
9019,37822286,28_08_DEG_1087.JPG,28_08_DEG_1088.JPG,28_08_DEG_1089.JPG,NA,NA,NA,NOTHINGHERE
9020,37822290,15_16_WHIP_000238.JPG,15_16_WHIP_000239.JPG,15_16_WHIP_000240.JPG,NA,NA,NA,OTHERSMALLMAMMAL
9021,37822291,33_23_DON_0520.JPG,33_23_DON_0521.JPG,33_23_DON_0522.JPG,NA,NA,NA,OTHERSMALLMAMMAL
9022,37822292,21_40_WF_0949.JPG,21_40_WF_0950.JPG,21_40_WF_0951.JPG,NA,NA,NA,RACCOON
9023,37822294,15_16_WHIP_000241.JPG,15_16_WHIP_000242.JPG,15_16_WHIP_000243.JPG,NA,NA,NA,PORCUPINE
9024,37822295,33_23_DON_0523.JPG,33_23_DON_0524.JPG,33_23_DON_0525.JPG,NA,NA,NA,NOTHINGHERE
9025,37822296,10_01_SH_000671.JPG,10_01_SH_000672.JPG,10_01_SH_000673.JPG,NA,NA,NA,NOTHINGHERE
9026,37822297,15_16_WHIP_000244.JPG,15_16_WHIP_000245.JPG,15_16_WHIP_000246.JPG,NA,NA,NA,DEERWHITETAILED
9027,37822298,33_23_DON_0526.JPG,33_23_DON_0527.JPG,33_23_DON_0528.JPG,NA,NA,NA,NOTHINGHERE
9028,37822299,33_23_DON_0529.JPG,33_23_DON_0530.JPG,33_23_DON_0531.JPG,NA,NA,NA,CHIPMUNK
9029,37822301,28_08_DEG_1090.JPG,28_08_DEG_1091.JPG,28_08_DEG_1092.JPG,NA,NA,NA,PORCUPINE
9030,37822303,31_03_WHIP_0802.JPG,31_03_WHIP_0803.JPG,31_03_WHIP_0804.JPG,NA,NA,NA,NOTHINGHERE
9031,37822305,31_03_WHIP_0805.JPG,31_03_WHIP_0806.JPG,31_03_WHIP_0807.JPG,NA,NA,NA,OTHERBIRD
9032,37822306,31_03_WHIP_0808.JPG,31_03_WHIP_0809.JPG,31_03_WHIP_0810.JPG,NA,NA,NA,NOTHINGHERE
9033,37822308,06_41_DON_07190130.JPG,06_41_DON_07190131.JPG,06_41_DON_07190132.JPG,NA,NA,NA,BLACKBEAR
9034,37822309,33_23_DON_0532.JPG,33_23_DON_0533.JPG,33_23_DON_0534.JPG,NA,NA,NA,DEERWHITETAILED
9035,37822310,33_23_DON_0535.JPG,33_23_DON_0536.JPG,33_23_DON_0537.JPG,NA,NA,NA,CHIPMUNK
9036,37822312,33_23_DON_0538.JPG,33_23_DON_0539.JPG,33_23_DON_0540.JPG,NA,NA,NA,OTHERBIRD
9037,37822313,14_17_WF_000844.JPG,14_17_WF_000845.JPG,14_17_WF_000846.JPG,NA,NA,NA,NOTHINGHERE
9038,37822314,28_08_DEG_1093.JPG,28_08_DEG_1094.JPG,28_08_DEG_1095.JPG,NA,NA,NA,NOTHINGHERE
9039,37822315,21_40_WF_0955.JPG,21_40_WF_0956.JPG,21_40_WF_0957.JPG,NA,NA,NA,SQUIRRELRED
9040,37822317,10_01_SH_000674.JPG,10_01_SH_000675.JPG,10_01_SH_000676.JPG,NA,NA,NA,NOTHINGHERE
9041,37822318,18_18_DEG_000931.JPG,18_18_DEG_000932.JPG,18_18_DEG_000933.JPG,NA,NA,NA,NOTHINGHERE
9042,37822319,18_18_DEG_000934.JPG,18_18_DEG_000935.JPG,18_18_DEG_000936.JPG,NA,NA,NA,NOTHINGHERE
9043,37822321,28_08_DEG_1096.JPG,28_08_DEG_1097.JPG,28_08_DEG_1098.JPG,NA,NA,NA,NOTHINGHERE
9044,37822324,06_41_DON_07190136.JPG,06_41_DON_07190137.JPG,06_41_DON_07190138.JPG,NA,NA,NA,DEERWHITETAILED
9045,37822327,21_40_WF_0958.JPG,21_40_WF_0959.JPG,21_40_WF_0960.JPG,NA,NA,NA,RACCOON
9046,37822328,28_08_DEG_1099.JPG,28_08_DEG_1100.JPG,28_08_DEG_1101.JPG,NA,NA,NA,NOTHINGHERE
9047,37822329,28_08_DEG_1102.JPG,28_08_DEG_1103.JPG,NA,NA,NA,NA,NOTHINGHERE
9048,37822330,28_08_DEG_1105.JPG,28_08_DEG_1106.JPG,28_08_DEG_1107.JPG,NA,NA,NA,NOTHINGHERE
9049,37822331,28_08_DEG_1108.JPG,28_08_DEG_1109.JPG,28_08_DEG_1110.JPG,NA,NA,NA,NOTHINGHERE
9050,37822333,28_08_DEG_1111.JPG,28_08_DEG_1112.JPG,28_08_DEG_1113.JPG,NA,NA,NA,NOTHINGHERE
9051,37822334,28_08_DEG_1114.JPG,28_08_DEG_1115.JPG,28_08_DEG_1116.JPG,NA,NA,NA,NOTHINGHERE
9052,37822335,03_05_SH_000214.JPG,03_05_SH_000215.JPG,03_05_SH_000216.JPG,NA,NA,NA,PORCUPINE
9053,37822340,14_17_WF_000847.JPG,14_17_WF_000848.JPG,14_17_WF_000849.JPG,NA,NA,NA,DEERWHITETAILED
9054,37822343,28_08_DEG_1120.JPG,28_08_DEG_1121.JPG,28_08_DEG_1122.JPG,NA,NA,NA,NOTHINGHERE
9055,37822344,28_08_DEG_1123.JPG,28_08_DEG_1124.JPG,28_08_DEG_1125.JPG,NA,NA,NA,COYOTE
9056,37822346,23_32_SH_0163.JPG,23_32_SH_0164.JPG,23_32_SH_0165.JPG,NA,NA,NA,CHIPMUNK
9057,37822347,28_08_DEG_1126.JPG,28_08_DEG_1127.JPG,28_08_DEG_1128.JPG,NA,NA,NA,NOTHINGHERE
9058,37822348,28_08_DEG_1129.JPG,28_08_DEG_1130.JPG,28_08_DEG_1131.JPG,NA,NA,NA,NOTHINGHERE
9059,37822351,31_03_WHIP_0817.JPG,31_03_WHIP_0818.JPG,31_03_WHIP_0819.JPG,NA,NA,NA,OTHERSMALLMAMMAL
9060,37822352,33_23_DON_0541.JPG,33_23_DON_0542.JPG,33_23_DON_0543.JPG,NA,NA,NA,OTHERSMALLMAMMAL
9061,37822353,14_17_WF_000850.JPG,14_17_WF_000851.JPG,14_17_WF_000852.JPG,NA,NA,NA,SOMETHINGHERE
9062,37822354,10_01_SH_000677.JPG,10_01_SH_000678.JPG,10_01_SH_000679.JPG,NA,NA,NA,TURKEY
9063,37822356,18_18_DEG_000937.JPG,18_18_DEG_000938.JPG,18_18_DEG_000939.JPG,NA,NA,NA,NOTHINGHERE
9064,37822357,18_18_DEG_000940.JPG,18_18_DEG_000941.JPG,18_18_DEG_000942.JPG,NA,NA,NA,NOTHINGHERE
9065,37822358,18_18_DEG_000943.JPG,18_18_DEG_000944.JPG,18_18_DEG_000945.JPG,NA,NA,NA,NOTHINGHERE
9066,37822359,18_18_DEG_000946.JPG,18_18_DEG_000947.JPG,18_18_DEG_000948.JPG,NA,NA,NA,NOTHINGHERE
9067,37822360,18_18_DEG_000949.JPG,18_18_DEG_000950.JPG,18_18_DEG_000951.JPG,NA,NA,NA,NOTHINGHERE
9068,37822361,18_18_DEG_000952.JPG,18_18_DEG_000953.JPG,NA,NA,NA,NA,NOTHINGHERE
9069,37822365,14_17_WF_000853.JPG,14_17_WF_000854.JPG,14_17_WF_000855.JPG,NA,NA,NA,RACCOON
9070,37822367,14_17_WF_000856.JPG,14_17_WF_000857.JPG,14_17_WF_000858.JPG,NA,NA,NA,RACCOON
9071,37822368,06_41_DON_07220145.JPG,06_41_DON_07220146.JPG,06_41_DON_07220147.JPG,NA,NA,NA,DEERWHITETAILED
9072,37822369,03_05_SH_000226.JPG,03_05_SH_000227.JPG,03_05_SH_000228.JPG,NA,NA,NA,SQUIRRELGRAY
9073,37822371,03_05_SH_000229.JPG,03_05_SH_000230.JPG,03_05_SH_000231.JPG,NA,NA,NA,FOXGRAY
9074,37822373,31_03_WHIP_0823.JPG,31_03_WHIP_0824.JPG,31_03_WHIP_0825.JPG,NA,NA,NA,NOTHINGHERE
9075,37822374,33_23_DON_0547.JPG,33_23_DON_0548.JPG,33_23_DON_0549.JPG,NA,NA,NA,NOTHINGHERE
9076,37822376,31_03_WHIP_0826.JPG,31_03_WHIP_0827.JPG,31_03_WHIP_0828.JPG,NA,NA,NA,NOTHINGHERE
9077,37822377,03_05_SH_000235.JPG,03_05_SH_000236.JPG,03_05_SH_000237.JPG,NA,NA,NA,COTTONTAILRABBIT
9078,37822379,18_18_DEG_000955.JPG,18_18_DEG_000956.JPG,18_18_DEG_000957.JPG,NA,NA,NA,NOTHINGHERE
9079,37822380,21_40_WF_0964.JPG,21_40_WF_0965.JPG,21_40_WF_0966.JPG,NA,NA,NA,NOTHINGHERE
9080,37822382,18_18_DEG_000958.JPG,18_18_DEG_000959.JPG,18_18_DEG_000960.JPG,NA,NA,NA,NOTHINGHERE
9081,37822383,33_23_DON_0550.JPG,33_23_DON_0551.JPG,33_23_DON_0552.JPG,NA,NA,NA,NOTHINGHERE
9082,37822384,33_23_DON_0553.JPG,33_23_DON_0554.JPG,33_23_DON_0555.JPG,NA,NA,NA,NOTHINGHERE
9083,37822385,21_40_WF_0967.JPG,21_40_WF_0968.JPG,21_40_WF_0969.JPG,NA,NA,NA,NOTHINGHERE
9084,37822388,21_40_WF_0973.JPG,21_40_WF_0974.JPG,21_40_WF_0975.JPG,NA,NA,NA,RACCOON
9085,37822389,21_40_WF_0976.JPG,21_40_WF_0977.JPG,21_40_WF_0978.JPG,NA,NA,NA,RACCOON
9086,37822394,33_23_DON_0556.JPG,33_23_DON_0557.JPG,33_23_DON_0558.JPG,NA,NA,NA,OTHERBIRD
9087,37822396,31_03_WHIP_0829.JPG,31_03_WHIP_0830.JPG,31_03_WHIP_0831.JPG,NA,NA,NA,NOTHINGHERE
9088,37822397,33_23_DON_0559.JPG,33_23_DON_0560.JPG,33_23_DON_0561.JPG,NA,NA,NA,NOTHINGHERE
9089,37822400,18_18_DEG_000961.JPG,18_18_DEG_000962.JPG,18_18_DEG_000963.JPG,NA,NA,NA,NOTHINGHERE
9090,37822401,18_18_DEG_000964.JPG,18_18_DEG_000965.JPG,18_18_DEG_000966.JPG,NA,NA,NA,NOTHINGHERE
9091,37822402,18_18_DEG_000967.JPG,18_18_DEG_000968.JPG,18_18_DEG_000969.JPG,NA,NA,NA,NOTHINGHERE
9092,37822403,03_05_SH_000238.JPG,03_05_SH_000239.JPG,03_05_SH_000240.JPG,NA,NA,NA,COTTONTAILRABBIT
9093,37822404,03_05_SH_000241.JPG,03_05_SH_000242.JPG,03_05_SH_000243.JPG,NA,NA,NA,COTTONTAILRABBIT
9094,37822407,31_03_WHIP_0835.JPG,31_03_WHIP_0836.JPG,31_03_WHIP_0837.JPG,NA,NA,NA,NOTHINGHERE
9095,37822408,18_18_DEG_000970.JPG,18_18_DEG_000971.JPG,18_18_DEG_000972.JPG,NA,NA,NA,NOTHINGHERE
9096,37822409,18_18_DEG_000973.JPG,18_18_DEG_000974.JPG,18_18_DEG_000975.JPG,NA,NA,NA,NOTHINGHERE
9097,37822410,18_18_DEG_000976.JPG,18_18_DEG_000977.JPG,18_18_DEG_000978.JPG,NA,NA,NA,NOTHINGHERE
9098,37822411,18_18_DEG_000979.JPG,18_18_DEG_000980.JPG,18_18_DEG_000981.JPG,NA,NA,NA,NOTHINGHERE
9099,37822412,18_18_DEG_000982.JPG,18_18_DEG_000983.JPG,18_18_DEG_000984.JPG,NA,NA,NA,NOTHINGHERE
9100,37822413,18_18_DEG_000985.JPG,18_18_DEG_000986.JPG,18_18_DEG_000987.JPG,NA,NA,NA,NOTHINGHERE
9101,37822415,18_18_DEG_000988.JPG,18_18_DEG_000989.JPG,18_18_DEG_000990.JPG,NA,NA,NA,NOTHINGHERE
9102,37822416,10_01_SH_000683.JPG,10_01_SH_000684.JPG,10_01_SH_000685.JPG,NA,NA,NA,NOTHINGHERE
9103,37822417,18_18_DEG_000991.JPG,18_18_DEG_000992.JPG,18_18_DEG_000993.JPG,NA,NA,NA,NOTHINGHERE
9104,37822418,18_18_DEG_000994.JPG,18_18_DEG_000995.JPG,18_18_DEG_000996.JPG,NA,NA,NA,NOTHINGHERE
9105,37822420,18_18_DEG_000997.JPG,18_18_DEG_000998.JPG,18_18_DEG_000999.JPG,NA,NA,NA,NOTHINGHERE
9106,37822421,18_18_DEG_001000.JPG,18_18_DEG_001001.JPG,18_18_DEG_001002.JPG,NA,NA,NA,NOTHINGHERE
9107,37822422,10_01_SH_000686.JPG,10_01_SH_000687.JPG,10_01_SH_000688.JPG,NA,NA,NA,NOTHINGHERE
9108,37822423,33_23_DON_0565.JPG,33_23_DON_0566.JPG,33_23_DON_0567.JPG,NA,NA,NA,NOTHINGHERE
9109,37822424,33_23_DON_0568.JPG,33_23_DON_0569.JPG,33_23_DON_0570.JPG,NA,NA,NA,NOTHINGHERE
9110,37822425,33_23_DON_0571.JPG,33_23_DON_0572.JPG,33_23_DON_0573.JPG,NA,NA,NA,NOTHINGHERE
9111,37822426,33_23_DON_0574.JPG,33_23_DON_0575.JPG,33_23_DON_0576.JPG,NA,NA,NA,NOTHINGHERE
9112,37822427,33_23_DON_0577.JPG,33_23_DON_0578.JPG,33_23_DON_0579.JPG,NA,NA,NA,NOTHINGHERE
9113,37822428,06_41_DON_07250151.JPG,06_41_DON_07250152.JPG,06_41_DON_07250153.JPG,NA,NA,NA,NOTHINGHERE
9114,37822430,32_26_WF_0295.JPG,32_26_WF_0296.JPG,32_26_WF_0297.JPG,NA,NA,NA,DEERWHITETAILED
9115,37822431,32_26_WF_0298.JPG,32_26_WF_0299.JPG,32_26_WF_0300.JPG,NA,NA,NA,DEERWHITETAILED
9116,37822432,33_23_DON_0580.JPG,33_23_DON_0581.JPG,33_23_DON_0582.JPG,NA,NA,NA,NOTHINGHERE
9117,37822433,10_01_SH_000689.JPG,10_01_SH_000690.JPG,10_01_SH_000691.JPG,NA,NA,NA,NOTHINGHERE
9118,37822434,03_05_SH_000244.JPG,03_05_SH_000245.JPG,03_05_SH_000246.JPG,NA,NA,NA,TURKEY
9119,37822436,10_01_SH_000692.JPG,10_01_SH_000693.JPG,10_01_SH_000694.JPG,NA,NA,NA,NOTHINGHERE
9120,37822437,32_26_WF_0301.JPG,32_26_WF_0302.JPG,32_26_WF_0303.JPG,NA,NA,NA,DEERWHITETAILED
9121,37822438,14_17_WF_000862.JPG,14_17_WF_000863.JPG,14_17_WF_000864.JPG,NA,NA,NA,DEERWHITETAILED
9122,37822439,33_23_DON_0583.JPG,33_23_DON_0584.JPG,33_23_DON_0585.JPG,NA,NA,NA,RACCOON
9123,37822440,21_40_WF_0979.JPG,21_40_WF_0980.JPG,21_40_WF_0981.JPG,NA,NA,NA,PORCUPINE
9124,37822441,18_18_DEG_001003.JPG,18_18_DEG_001004.JPG,18_18_DEG_001005.JPG,NA,NA,NA,NOTHINGHERE
9125,37822442,18_18_DEG_001006.JPG,18_18_DEG_001007.JPG,18_18_DEG_001008.JPG,NA,NA,NA,NOTHINGHERE
9126,37822443,28_08_DEG_1135.JPG,28_08_DEG_1136.JPG,28_08_DEG_1137.JPG,NA,NA,NA,NOTHINGHERE
9127,37822444,10_01_SH_000695.JPG,10_01_SH_000696.JPG,10_01_SH_000697.JPG,NA,NA,NA,NOTHINGHERE
9128,37822446,10_01_SH_000698.JPG,10_01_SH_000699.JPG,10_01_SH_000700.JPG,NA,NA,NA,NOTHINGHERE
9129,37822447,21_40_WF_0982.JPG,21_40_WF_0983.JPG,21_40_WF_0984.JPG,NA,NA,NA,NOTHINGHERE
9130,37822449,28_08_DEG_1138.JPG,28_08_DEG_1139.JPG,28_08_DEG_1140.JPG,NA,NA,NA,NOTHINGHERE
9131,37822450,31_03_WHIP_0841.JPG,31_03_WHIP_0842.JPG,31_03_WHIP_0843.JPG,NA,NA,NA,NOTHINGHERE
9132,37822452,15_16_WHIP_000247.JPG,15_16_WHIP_000248.JPG,15_16_WHIP_000249.JPG,NA,NA,NA,NOTHINGHERE
9133,37822453,33_23_DON_0586.JPG,33_23_DON_0587.JPG,33_23_DON_0588.JPG,NA,NA,NA,OTHERBIRD
9134,37822454,23_32_SH_0166.JPG,23_32_SH_0167.JPG,23_32_SH_0168.JPG,NA,NA,NA,NOTHINGHERE
9135,37822456,18_18_DEG_001009.JPG,18_18_DEG_001010.JPG,18_18_DEG_001011.JPG,NA,NA,NA,NOTHINGHERE
9136,37822457,33_23_DON_0589.JPG,33_23_DON_0590.JPG,33_23_DON_0591.JPG,NA,NA,NA,NOTHINGHERE
9137,37822459,23_32_SH_0172.JPG,23_32_SH_0173.JPG,23_32_SH_0174.JPG,NA,NA,NA,OTHERBIRD
9138,37822461,33_23_DON_0592.JPG,33_23_DON_0593.JPG,33_23_DON_0594.JPG,NA,NA,NA,NOTHINGHERE
9139,37822462,33_23_DON_0595.JPG,33_23_DON_0596.JPG,33_23_DON_0597.JPG,NA,NA,NA,NOTHINGHERE
9140,37822463,03_05_SH_000247.JPG,03_05_SH_000248.JPG,03_05_SH_000249.JPG,NA,NA,NA,TURKEY
9141,37822465,33_23_DON_0598.JPG,33_23_DON_0599.JPG,33_23_DON_0600.JPG,NA,NA,NA,OTHERBIRD
9142,37822466,28_08_DEG_1141.JPG,28_08_DEG_1142.JPG,28_08_DEG_1143.JPG,NA,NA,NA,NOTHINGHERE
9143,37822467,31_03_WHIP_0844.JPG,31_03_WHIP_0845.JPG,31_03_WHIP_0846.JPG,NA,NA,NA,NOTHINGHERE
9144,37822469,31_03_WHIP_0847.JPG,31_03_WHIP_0848.JPG,31_03_WHIP_0849.JPG,NA,NA,NA,NOTHINGHERE
9145,37822470,28_08_DEG_1144.JPG,28_08_DEG_1145.JPG,28_08_DEG_1146.JPG,NA,NA,NA,NOTHINGHERE
9146,37822471,18_18_DEG_001012.JPG,18_18_DEG_001013.JPG,18_18_DEG_001014.JPG,NA,NA,NA,NOTHINGHERE
9147,37822472,18_18_DEG_001015.JPG,18_18_DEG_001016.JPG,18_18_DEG_001017.JPG,NA,NA,NA,NOTHINGHERE
9148,37822475,10_01_SH_000701.JPG,10_01_SH_000702.JPG,10_01_SH_000703.JPG,NA,NA,NA,NOTHINGHERE
9149,37822476,03_05_SH_000250.JPG,03_05_SH_000251.JPG,03_05_SH_000252.JPG,NA,NA,NA,TURKEY
9150,37822477,33_23_DON_0601.JPG,33_23_DON_0602.JPG,33_23_DON_0603.JPG,NA,NA,NA,FISHER
9151,37822478,15_16_WHIP_000250.JPG,15_16_WHIP_000251.JPG,15_16_WHIP_000252.JPG,NA,NA,NA,DEERWHITETAILED
9152,37822479,28_08_DEG_1147.JPG,28_08_DEG_1148.JPG,28_08_DEG_1149.JPG,NA,NA,NA,SOMETHINGHERE
9153,37822480,15_16_WHIP_000253.JPG,15_16_WHIP_000254.JPG,15_16_WHIP_000255.JPG,NA,NA,NA,OTHERBIRD
9154,37822481,31_03_WHIP_0853.JPG,31_03_WHIP_0854.JPG,31_03_WHIP_0855.JPG,NA,NA,NA,OTHERBIRD
9155,37822483,18_18_DEG_001018.JPG,18_18_DEG_001019.JPG,18_18_DEG_001020.JPG,NA,NA,NA,NOTHINGHERE
9156,37822484,28_08_DEG_1150.JPG,28_08_DEG_1151.JPG,28_08_DEG_1152.JPG,NA,NA,NA,NOTHINGHERE
9157,37822485,28_08_DEG_1153.JPG,28_08_DEG_1154.JPG,28_08_DEG_1155.JPG,NA,NA,NA,NOTHINGHERE
9158,37822487,28_08_DEG_1156.JPG,28_08_DEG_1157.JPG,28_08_DEG_1158.JPG,NA,NA,NA,NOTHINGHERE
9159,37822488,28_08_DEG_1159.JPG,28_08_DEG_1160.JPG,28_08_DEG_1161.JPG,NA,NA,NA,NOTHINGHERE
9160,37822489,28_08_DEG_1162.JPG,28_08_DEG_1163.JPG,28_08_DEG_1164.JPG,NA,NA,NA,NOTHINGHERE
9161,37822490,31_03_WHIP_0856.JPG,31_03_WHIP_0857.JPG,31_03_WHIP_0858.JPG,NA,NA,NA,NOTHINGHERE
9162,37822491,18_18_DEG_001021.JPG,18_18_DEG_001022.JPG,18_18_DEG_001023.JPG,NA,NA,NA,NOTHINGHERE
9163,37822493,28_08_DEG_1165.JPG,28_08_DEG_1166.JPG,28_08_DEG_1167.JPG,NA,NA,NA,NOTHINGHERE
9164,37822495,28_08_DEG_1168.JPG,28_08_DEG_1169.JPG,28_08_DEG_1170.JPG,NA,NA,NA,NOTHINGHERE
9165,37822496,10_01_SH_000704.JPG,10_01_SH_000705.JPG,10_01_SH_000706.JPG,NA,NA,NA,SOMETHINGHERE
9166,37822497,10_01_SH_000707.JPG,10_01_SH_000708.JPG,10_01_SH_000709.JPG,NA,NA,NA,NOTHINGHERE
9167,37822498,28_08_DEG_1171.JPG,28_08_DEG_1172.JPG,28_08_DEG_1173.JPG,NA,NA,NA,NOTHINGHERE
9168,37822500,28_08_DEG_1174.JPG,28_08_DEG_1175.JPG,28_08_DEG_1176.JPG,NA,NA,NA,NOTHINGHERE
9169,37822501,28_08_DEG_1177.JPG,28_08_DEG_1178.JPG,28_08_DEG_1179.JPG,NA,NA,NA,NOTHINGHERE
9170,37822503,28_08_DEG_1180.JPG,28_08_DEG_1181.JPG,28_08_DEG_1182.JPG,NA,NA,NA,NOTHINGHERE
9171,37822504,28_08_DEG_1183.JPG,28_08_DEG_1184.JPG,28_08_DEG_1185.JPG,NA,NA,NA,NOTHINGHERE
9172,37822505,28_08_DEG_1186.JPG,28_08_DEG_1187.JPG,28_08_DEG_1188.JPG,NA,NA,NA,NOTHINGHERE
9173,37822507,28_08_DEG_1189.JPG,28_08_DEG_1190.JPG,28_08_DEG_1191.JPG,NA,NA,NA,NOTHINGHERE
9174,37822508,28_08_DEG_1192.JPG,28_08_DEG_1193.JPG,28_08_DEG_1194.JPG,NA,NA,NA,NOTHINGHERE
9175,37822512,14_17_WF_000865.JPG,14_17_WF_000866.JPG,14_17_WF_000867.JPG,NA,NA,NA,DEERWHITETAILED
9176,37822513,21_40_WF_0988.JPG,21_40_WF_0989.JPG,21_40_WF_0990.JPG,NA,NA,NA,RACCOON
9177,37822514,23_32_SH_0175.JPG,23_32_SH_0176.JPG,23_32_SH_0177.JPG,NA,NA,NA,CROWORRAVEN
9178,37822516,23_32_SH_0181.JPG,23_32_SH_0182.JPG,23_32_SH_0183.JPG,NA,NA,NA,NOTHINGHERE
9179,37822518,10_01_SH_000710.JPG,10_01_SH_000711.JPG,10_01_SH_000712.JPG,NA,NA,NA,TURKEY
9180,37822519,31_03_WHIP_0859.JPG,31_03_WHIP_0860.JPG,NA,NA,NA,NA,NOTHINGHERE
9181,37822520,28_08_DEG_1195.JPG,28_08_DEG_1196.JPG,28_08_DEG_1197.JPG,NA,NA,NA,NOTHINGHERE
9182,37822521,18_18_DEG_001027.JPG,18_18_DEG_001028.JPG,18_18_DEG_001029.JPG,NA,NA,NA,NOTHINGHERE
9183,37822523,28_08_DEG_1198.JPG,28_08_DEG_1199.JPG,28_08_DEG_1200.JPG,NA,NA,NA,NOTHINGHERE
9184,37822525,18_18_DEG_001030.JPG,18_18_DEG_001031.JPG,18_18_DEG_001032.JPG,NA,NA,NA,NOTHINGHERE
9185,37822526,18_18_DEG_001033.JPG,18_18_DEG_001034.JPG,18_18_DEG_001035.JPG,NA,NA,NA,NOTHINGHERE
9186,37822527,18_18_DEG_001036.JPG,18_18_DEG_001037.JPG,18_18_DEG_001038.JPG,NA,NA,NA,NOTHINGHERE
9187,37822528,18_18_DEG_001039.JPG,18_18_DEG_001040.JPG,18_18_DEG_001041.JPG,NA,NA,NA,NOTHINGHERE
9188,37822529,18_18_DEG_001042.JPG,18_18_DEG_001043.JPG,18_18_DEG_001044.JPG,NA,NA,NA,NOTHINGHERE
9189,37822530,28_08_DEG_1201.JPG,28_08_DEG_1202.JPG,NA,NA,NA,NA,NOTHINGHERE
9190,37822531,18_18_DEG_001048.JPG,18_18_DEG_001049.JPG,18_18_DEG_001050.JPG,NA,NA,NA,NOTHINGHERE
9191,37822532,18_18_DEG_001051.JPG,18_18_DEG_001052.JPG,18_18_DEG_001053.JPG,NA,NA,NA,NOTHINGHERE
9192,37822534,18_18_DEG_001054.JPG,18_18_DEG_001055.JPG,18_18_DEG_001056.JPG,NA,NA,NA,NOTHINGHERE
9193,37822535,18_18_DEG_001057.JPG,18_18_DEG_001058.JPG,18_18_DEG_001059.JPG,NA,NA,NA,NOTHINGHERE
9194,37822536,28_08_DEG_1204.JPG,28_08_DEG_1205.JPG,28_08_DEG_1206.JPG,NA,NA,NA,NOTHINGHERE
9195,37822537,28_08_DEG_1207.JPG,28_08_DEG_1208.JPG,28_08_DEG_1209.JPG,NA,NA,NA,NOTHINGHERE
9196,37822539,28_08_DEG_1210.JPG,28_08_DEG_1211.JPG,28_08_DEG_1212.JPG,NA,NA,NA,NOTHINGHERE
9197,37822540,28_08_DEG_1213.JPG,28_08_DEG_1214.JPG,28_08_DEG_1215.JPG,NA,NA,NA,NOTHINGHERE
9198,37822541,28_08_DEG_1216.JPG,28_08_DEG_1217.JPG,28_08_DEG_1218.JPG,NA,NA,NA,NOTHINGHERE
9199,37822542,28_08_DEG_1219.JPG,28_08_DEG_1220.JPG,28_08_DEG_1221.JPG,NA,NA,NA,NOTHINGHERE
9200,37822543,28_08_DEG_1222.JPG,28_08_DEG_1223.JPG,28_08_DEG_1224.JPG,NA,NA,NA,NOTHINGHERE
9201,37822544,28_08_DEG_1225.JPG,28_08_DEG_1226.JPG,28_08_DEG_1227.JPG,NA,NA,NA,NOTHINGHERE
9202,37822545,10_01_SH_000713.JPG,10_01_SH_000714.JPG,10_01_SH_000715.JPG,NA,NA,NA,NOTHINGHERE
9203,37822546,03_05_SH_000256.JPG,03_05_SH_000257.JPG,03_05_SH_000258.JPG,NA,NA,NA,TURKEY
9204,37822547,18_18_DEG_001060.JPG,18_18_DEG_001061.JPG,18_18_DEG_001062.JPG,NA,NA,NA,NOTHINGHERE
9205,37822549,28_08_DEG_1228.JPG,28_08_DEG_1229.JPG,28_08_DEG_1230.JPG,NA,NA,NA,NOTHINGHERE
9206,37822550,10_01_SH_000716.JPG,10_01_SH_000717.JPG,10_01_SH_000718.JPG,NA,NA,NA,NOTHINGHERE
9207,37822552,10_01_SH_000719.JPG,10_01_SH_000720.JPG,10_01_SH_000721.JPG,NA,NA,NA,NOTHINGHERE
9208,37822553,31_03_WHIP_0862.JPG,31_03_WHIP_0863.JPG,31_03_WHIP_0864.JPG,NA,NA,NA,NOTHINGHERE
9209,37822555,33_23_DON_0607.JPG,33_23_DON_0608.JPG,33_23_DON_0609.JPG,NA,NA,NA,OTHERBIRD
